time,position
13206,"(118.267662, 23.5392, 0)"
13206,"(117.566716, 23.584006, 0)"
13206,"(118.226756, 23.726511, 0)"
13206,"(117.830065, 23.663974, 0)"
13206,"(117.59341, 23.594333, 0)"
13206,"(117.48466, 23.594997, 0)"
13206,"(118.848638, 24.448213, 0)"
13206,"(118.129002, 23.654177, 0)"
13206,"(118.163041, 23.3981, 0)"
13206,"(118.603229, 23.82482, 0)"
13206,"(118.876929, 24.245266, 0)"
13212,"(117.53428, 23.587981, 0)"
13212,"(117.613392, 23.615378, 0)"
13212,"(117.359611, 23.531168, 0)"
13212,"(118.266817, 23.53927, 0)"
13212,"(117.563429, 23.585875, 0)"
13212,"(118.225181, 23.725215, 0)"
13212,"(117.832063, 23.663536, 0)"
13212,"(117.592277, 23.594879, 0)"
13212,"(117.485922, 23.59409, 0)"
13212,"(118.850925, 24.445055, 0)"
13212,"(118.129762, 23.655386, 0)"
13212,"(118.1627, 23.398552, 0)"
13212,"(118.601602, 23.822409, 0)"
13212,"(118.876216, 24.249685, 0)"
13212,"(117.949712, 23.004826, 0)"
13218,"(117.538689, 23.585217, 0)"
13218,"(117.618872, 23.612649, 0)"
13218,"(117.358442, 23.532053, 0)"
13218,"(117.780593, 23.612216, 0)"
13218,"(118.265098, 23.538658, 0)"
13218,"(117.566844, 23.583965, 0)"
13218,"(118.222084, 23.722387, 0)"
13218,"(117.831031, 23.663327, 0)"
13218,"(117.593618, 23.594148, 0)"
13218,"(117.484648, 23.595057, 0)"
13218,"(118.84861, 24.450889, 0)"
13218,"(118.130078, 23.656258, 0)"
13218,"(118.159376, 23.397778, 0)"
13218,"(118.60141, 23.824808, 0)"
13218,"(118.877032, 24.24852, 0)"
13218,"(117.940865, 23.004315, 0)"
13224,"(117.53442, 23.587916, 0)"
13224,"(117.616159, 23.613969, 0)"
13224,"(117.359122, 23.531511, 0)"
13224,"(117.778827, 23.612374, 0)"
13224,"(118.267308, 23.54101, 0)"
13224,"(117.564902, 23.585134, 0)"
13224,"(118.223531, 23.724456, 0)"
13224,"(117.831268, 23.66299, 0)"
13224,"(117.594075, 23.594009, 0)"
13224,"(117.4884, 23.592269, 0)"
13224,"(118.155732, 23.396986, 0)"
13224,"(118.599703, 23.821882, 0)"
13224,"(118.879772, 24.23959, 0)"
13224,"(117.943579, 23.004686, 0)"
13230,"(117.537633, 23.585855, 0)"
13230,"(117.616348, 23.613894, 0)"
13230,"(117.360047, 23.530723, 0)"
13230,"(117.779226, 23.612268, 0)"
13230,"(118.260072, 23.536273, 0)"
13230,"(117.56534, 23.584776, 0)"
13230,"(118.221377, 23.722734, 0)"
13230,"(117.828916, 23.662797, 0)"
13230,"(117.5922, 23.594975, 0)"
13230,"(117.488031, 23.59256, 0)"
13230,"(118.125046, 23.654267, 0)"
13230,"(118.154355, 23.396999, 0)"
13230,"(118.599582, 23.824504, 0)"
13230,"(118.878638, 24.245738, 0)"
13230,"(117.947312, 23.005173, 0)"
13236,"(117.536623, 23.586508, 0)"
13236,"(117.616011, 23.614031, 0)"
13236,"(117.358227, 23.532279, 0)"
13236,"(117.780134, 23.612031, 0)"
13236,"(118.261417, 23.538017, 0)"
13236,"(117.566219, 23.584294, 0)"
13236,"(118.222543, 23.724549, 0)"
13236,"(117.828087, 23.662531, 0)"
13236,"(117.59249, 23.594752, 0)"
13236,"(117.486278, 23.593827, 0)"
13236,"(118.849336, 24.453157, 0)"
13236,"(118.125208, 23.654964, 0)"
13236,"(118.158957, 23.399652, 0)"
13236,"(118.879026, 24.245726, 0)"
13236,"(117.936882, 23.004493, 0)"
13242,"(117.53628, 23.58668, 0)"
13242,"(117.616942, 23.613565, 0)"
13242,"(117.356526, 23.533784, 0)"
13242,"(117.779096, 23.612066, 0)"
13242,"(118.26057, 23.538034, 0)"
13242,"(118.22206, 23.724528, 0)"
13242,"(117.827695, 23.662215, 0)"
13242,"(117.593977, 23.593969, 0)"
13242,"(117.487858, 23.59263, 0)"
13242,"(118.849498, 24.454265, 0)"
13242,"(118.128296, 23.657636, 0)"
13242,"(118.154529, 23.398433, 0)"
13242,"(118.597056, 23.821898, 0)"
13242,"(118.879108, 24.246966, 0)"
13242,"(117.939027, 23.00483, 0)"
13248,"(117.537658, 23.58581, 0)"
13248,"(117.615878, 23.614054, 0)"
13248,"(117.357557, 23.532914, 0)"
13248,"(117.776921, 23.612366, 0)"
13248,"(118.264208, 23.541422, 0)"
13248,"(117.566206, 23.584275, 0)"
13248,"(118.21914, 23.721961, 0)"
13248,"(117.826987, 23.661913, 0)"
13248,"(117.592531, 23.594768, 0)"
13248,"(117.485649, 23.594283, 0)"
13248,"(118.849882, 24.454722, 0)"
13248,"(118.151051, 23.397683, 0)"
13248,"(118.595175, 23.818689, 0)"
13248,"(118.877939, 24.253013, 0)"
13248,"(117.93725, 23.004882, 0)"
13254,"(117.536958, 23.586278, 0)"
13254,"(117.618743, 23.612695, 0)"
13254,"(117.356794, 23.533643, 0)"
13254,"(118.259648, 23.538799, 0)"
13254,"(117.564953, 23.585011, 0)"
13254,"(117.822691, 23.661853, 0)"
13254,"(117.595796, 23.593065, 0)"
13254,"(118.849141, 24.457451, 0)"
13254,"(118.155841, 23.400349, 0)"
13254,"(118.594151, 23.818157, 0)"
13254,"(118.87854, 24.252382, 0)"
13254,"(117.940738, 23.005321, 0)"
13260,"(117.536544, 23.58656, 0)"
13260,"(117.612591, 23.615785, 0)"
13260,"(117.357799, 23.532665, 0)"
13260,"(117.776325, 23.612293, 0)"
13260,"(118.256792, 23.537369, 0)"
13260,"(117.56212, 23.586645, 0)"
13260,"(118.218712, 23.7225, 0)"
13260,"(117.826599, 23.661303, 0)"
13260,"(117.594345, 23.593838, 0)"
13260,"(118.851465, 24.454271, 0)"
13260,"(118.153732, 23.400134, 0)"
13260,"(118.596225, 23.827957, 0)"
13260,"(118.877859, 24.256639, 0)"
13260,"(117.939346, 23.005325, 0)"
13266,"(117.613829, 23.615212, 0)"
13266,"(117.361663, 23.52937, 0)"
13266,"(117.776473, 23.61213, 0)"
13266,"(117.566524, 23.584101, 0)"
13266,"(118.219235, 23.723614, 0)"
13266,"(117.825009, 23.661066, 0)"
13266,"(117.592675, 23.59468, 0)"
13266,"(118.851224, 24.45606, 0)"
13266,"(118.120209, 23.655047, 0)"
13266,"(118.153603, 23.400678, 0)"
13266,"(118.593247, 23.821036, 0)"
13266,"(118.879362, 24.252607, 0)"
13266,"(117.940198, 23.005606, 0)"
13272,"(117.53893, 23.585115, 0)"
13272,"(117.615404, 23.614354, 0)"
13272,"(117.357675, 23.532762, 0)"
13272,"(117.771893, 23.612737, 0)"
13272,"(118.257259, 23.539076, 0)"
13272,"(117.564544, 23.585231, 0)"
13272,"(118.216882, 23.721583, 0)"
13272,"(117.821519, 23.660948, 0)"
13272,"(117.594418, 23.593806, 0)"
13272,"(117.485476, 23.594427, 0)"
13272,"(118.850732, 24.458276, 0)"
13272,"(118.119453, 23.655204, 0)"
13272,"(118.14753, 23.398763, 0)"
13272,"(118.591929, 23.819736, 0)"
13272,"(118.879435, 24.254136, 0)"
13272,"(117.935756, 23.005426, 0)"
13278,"(117.533188, 23.588714, 0)"
13278,"(117.615365, 23.614338, 0)"
13278,"(117.359074, 23.531632, 0)"
13278,"(117.771032, 23.612861, 0)"
13278,"(118.258685, 23.540824, 0)"
13278,"(117.566602, 23.584035, 0)"
13278,"(117.82159, 23.660614, 0)"
13278,"(117.592915, 23.594563, 0)"
13278,"(117.485466, 23.594372, 0)"
13278,"(118.84947, 24.461921, 0)"
13278,"(118.118432, 23.655121, 0)"
13278,"(118.154647, 23.402418, 0)"
13278,"(118.592815, 23.825508, 0)"
13278,"(118.881878, 24.246699, 0)"
13278,"(117.93643, 23.005574, 0)"
13284,"(117.53564, 23.587086, 0)"
13284,"(117.613199, 23.615545, 0)"
13284,"(117.356772, 23.533538, 0)"
13284,"(117.768143, 23.613233, 0)"
13284,"(118.255453, 23.539107, 0)"
13284,"(117.562826, 23.586221, 0)"
13284,"(118.21475, 23.720374, 0)"
13284,"(117.822505, 23.660183, 0)"
13284,"(117.593887, 23.59406, 0)"
13284,"(117.486315, 23.593765, 0)"
13284,"(118.852916, 24.456735, 0)"
13284,"(118.147096, 23.39998, 0)"
13284,"(118.590563, 23.821049, 0)"
13284,"(118.880308, 24.254066, 0)"
13284,"(117.931984, 23.005454, 0)"
13290,"(117.53887, 23.585144, 0)"
13290,"(117.616394, 23.61384, 0)"
13290,"(117.357225, 23.533143, 0)"
13290,"(117.768985, 23.612975, 0)"
13290,"(118.253823, 23.538666, 0)"
13290,"(117.564669, 23.585135, 0)"
13290,"(118.215509, 23.721593, 0)"
13290,"(117.816361, 23.660419, 0)"
13290,"(117.593121, 23.594456, 0)"
13290,"(117.487728, 23.592779, 0)"
13290,"(118.851575, 24.460528, 0)"
13290,"(118.118043, 23.656234, 0)"
13290,"(118.149533, 23.401626, 0)"
13290,"(118.589177, 23.819403, 0)"
13290,"(118.879741, 24.257829, 0)"
13290,"(117.934694, 23.00584, 0)"
13296,"(117.536773, 23.58644, 0)"
13296,"(117.61629, 23.613894, 0)"
13296,"(117.355031, 23.535138, 0)"
13296,"(117.767688, 23.613106, 0)"
13296,"(118.255693, 23.540548, 0)"
13296,"(117.564775, 23.585144, 0)"
13296,"(118.214226, 23.720803, 0)"
13296,"(117.595907, 23.592941, 0)"
13296,"(117.487798, 23.592636, 0)"
13296,"(118.853177, 24.45875, 0)"
13296,"(118.116642, 23.655899, 0)"
13296,"(118.143845, 23.399914, 0)"
13296,"(118.588825, 23.821051, 0)"
13296,"(118.879301, 24.260841, 0)"
13296,"(117.92747, 23.005518, 0)"
13302,"(117.537367, 23.586037, 0)"
13302,"(117.615726, 23.614224, 0)"
13302,"(117.359455, 23.531217, 0)"
13302,"(117.765638, 23.613334, 0)"
13302,"(117.56453, 23.585227, 0)"
13302,"(118.215182, 23.722361, 0)"
13302,"(117.818836, 23.65943, 0)"
13302,"(117.595766, 23.593083, 0)"
13302,"(117.483152, 23.596143, 0)"
13302,"(118.851338, 24.463417, 0)"
13302,"(118.114082, 23.654968, 0)"
13302,"(118.144777, 23.40099, 0)"
13302,"(118.587741, 23.820312, 0)"
13302,"(118.879986, 24.260047, 0)"
13302,"(117.926059, 23.005564, 0)"
13308,"(117.538063, 23.58561, 0)"
13308,"(117.616409, 23.613766, 0)"
13308,"(117.3571, 23.533256, 0)"
13308,"(117.564639, 23.585157, 0)"
13308,"(118.211749, 23.719251, 0)"
13308,"(117.593345, 23.59438, 0)"
13308,"(118.851827, 24.463694, 0)"
13308,"(118.114597, 23.655853, 0)"
13308,"(118.144745, 23.401658, 0)"
13308,"(118.58698, 23.820701, 0)"
13308,"(118.87764, 24.269612, 0)"
13308,"(117.926709, 23.005768, 0)"
13314,"(117.537412, 23.586033, 0)"
13314,"(117.355639, 23.534575, 0)"
13314,"(117.762365, 23.61376, 0)"
13314,"(118.252097, 23.540005, 0)"
13314,"(117.566536, 23.584119, 0)"
13314,"(118.213325, 23.721503, 0)"
13314,"(117.815755, 23.65906, 0)"
13314,"(117.592919, 23.594501, 0)"
13314,"(118.853164, 24.462591, 0)"
13314,"(118.113216, 23.655597, 0)"
13314,"(118.143558, 23.401756, 0)"
13314,"(117.926755, 23.005925, 0)"
13320,"(117.535745, 23.587085, 0)"
13320,"(117.615057, 23.614541, 0)"
13320,"(117.357295, 23.533111, 0)"
13320,"(117.765778, 23.613004, 0)"
13320,"(118.249231, 23.538602, 0)"
13320,"(117.56267, 23.586272, 0)"
13320,"(118.209348, 23.717833, 0)"
13320,"(117.593406, 23.59431, 0)"
13320,"(117.486718, 23.593528, 0)"
13320,"(118.850105, 24.469511, 0)"
13320,"(118.114121, 23.656827, 0)"
13320,"(118.146807, 23.403745, 0)"
13320,"(118.584214, 23.817673, 0)"
13320,"(118.88056, 24.26298, 0)"
13320,"(117.9247, 23.005941, 0)"
13326,"(117.536613, 23.586527, 0)"
13326,"(117.614877, 23.614615, 0)"
13326,"(117.358517, 23.531993, 0)"
13326,"(118.247077, 23.537804, 0)"
13326,"(117.564159, 23.585453, 0)"
13326,"(118.210967, 23.720027, 0)"
13326,"(117.814175, 23.658451, 0)"
13326,"(117.591111, 23.595523, 0)"
13326,"(117.487966, 23.59253, 0)"
13326,"(118.854169, 24.463403, 0)"
13326,"(118.110369, 23.655136, 0)"
13326,"(118.141082, 23.40206, 0)"
13326,"(118.58458, 23.821743, 0)"
13326,"(118.880785, 24.263474, 0)"
13326,"(117.926333, 23.006233, 0)"
13332,"(117.538356, 23.58545, 0)"
13332,"(117.616815, 23.613646, 0)"
13332,"(117.358498, 23.532008, 0)"
13332,"(117.760244, 23.613794, 0)"
13332,"(118.250975, 23.541192, 0)"
13332,"(117.565399, 23.58468, 0)"
13332,"(118.209945, 23.719374, 0)"
13332,"(117.810466, 23.65842, 0)"
13332,"(117.594348, 23.593894, 0)"
13332,"(117.487281, 23.592996, 0)"
13332,"(118.851218, 24.469996, 0)"
13332,"(118.110258, 23.655609, 0)"
13332,"(118.582321, 23.817236, 0)"
13332,"(118.883235, 24.256615, 0)"
13332,"(117.929612, 23.006599, 0)"
13338,"(117.535054, 23.587502, 0)"
13338,"(117.617392, 23.613372, 0)"
13338,"(117.358974, 23.531669, 0)"
13338,"(118.249171, 23.540589, 0)"
13338,"(117.565246, 23.584801, 0)"
13338,"(118.209324, 23.719286, 0)"
13338,"(117.812745, 23.657861, 0)"
13338,"(117.593368, 23.594316, 0)"
13338,"(117.485568, 23.594369, 0)"
13338,"(118.851341, 24.470964, 0)"
13338,"(118.11316, 23.658136, 0)"
13338,"(118.140239, 23.403001, 0)"
13338,"(118.583601, 23.824135, 0)"
13338,"(118.882651, 24.259946, 0)"
13344,"(117.537752, 23.585793, 0)"
13344,"(117.618979, 23.612618, 0)"
13344,"(117.359155, 23.53151, 0)"
13344,"(117.759853, 23.613697, 0)"
13344,"(118.245597, 23.538761, 0)"
13344,"(117.567139, 23.583807, 0)"
13344,"(118.210618, 23.721184, 0)"
13344,"(117.81025, 23.657725, 0)"
13344,"(117.592342, 23.594834, 0)"
13344,"(117.485449, 23.594486, 0)"
13344,"(118.853831, 24.467918, 0)"
13344,"(118.109146, 23.656285, 0)"
13344,"(118.141556, 23.404229, 0)"
13344,"(118.581415, 23.820022, 0)"
13344,"(118.881837, 24.264765, 0)"
13344,"(117.919697, 23.006311, 0)"
13350,"(117.538803, 23.585149, 0)"
13350,"(117.618199, 23.612927, 0)"
13350,"(117.360518, 23.530295, 0)"
13350,"(117.757223, 23.614059, 0)"
13350,"(118.25056, 23.542943, 0)"
13350,"(117.567404, 23.583588, 0)"
13350,"(118.206779, 23.717655, 0)"
13350,"(117.811066, 23.657322, 0)"
13350,"(117.590851, 23.595661, 0)"
13350,"(117.487431, 23.59293, 0)"
13350,"(118.855813, 24.465317, 0)"
13350,"(118.105118, 23.654376, 0)"
13350,"(118.136988, 23.402954, 0)"
13350,"(118.580351, 23.819265, 0)"
13350,"(118.88368, 24.259764, 0)"
13356,"(117.536894, 23.586366, 0)"
13356,"(117.616943, 23.613583, 0)"
13356,"(117.360265, 23.5305, 0)"
13356,"(117.759422, 23.613464, 0)"
13356,"(118.24656, 23.54075, 0)"
13356,"(117.56657, 23.584071, 0)"
13356,"(118.207641, 23.719026, 0)"
13356,"(117.806875, 23.657361, 0)"
13356,"(117.594228, 23.593868, 0)"
13356,"(117.487155, 23.593135, 0)"
13356,"(118.852769, 24.472228, 0)"
13356,"(118.104772, 23.654808, 0)"
13356,"(118.137376, 23.403839, 0)"
13356,"(118.579649, 23.820006, 0)"
13356,"(118.880787, 24.271457, 0)"
13356,"(117.917579, 23.006472, 0)"
13362,"(117.536108, 23.586813, 0)"
13362,"(117.617094, 23.613575, 0)"
13362,"(117.356697, 23.533599, 0)"
13362,"(117.755418, 23.614136, 0)"
13362,"(118.245211, 23.540363, 0)"
13362,"(117.566654, 23.584047, 0)"
13362,"(118.205879, 23.717711, 0)"
13362,"(117.808604, 23.656848, 0)"
13362,"(117.591992, 23.595043, 0)"
13362,"(117.484565, 23.595096, 0)"
13362,"(118.852352, 24.47428, 0)"
13362,"(118.106245, 23.656301, 0)"
13362,"(118.134106, 23.403159, 0)"
13362,"(118.579085, 23.820722, 0)"
13362,"(117.91186, 23.006275, 0)"
13368,"(117.537811, 23.585794, 0)"
13368,"(117.616877, 23.613621, 0)"
13368,"(117.359436, 23.531198, 0)"
13368,"(117.756444, 23.613761, 0)"
13368,"(117.565076, 23.584979, 0)"
13368,"(118.205409, 23.717689, 0)"
13368,"(117.805852, 23.656783, 0)"
13368,"(118.855202, 24.470267, 0)"
13368,"(118.103223, 23.655112, 0)"
13368,"(118.134519, 23.403963, 0)"
13368,"(117.918659, 23.006795, 0)"
13374,"(117.615409, 23.614346, 0)"
13374,"(117.357128, 23.533249, 0)"
13374,"(117.753929, 23.614192, 0)"
13374,"(118.242804, 23.540047, 0)"
13374,"(117.565308, 23.584794, 0)"
13374,"(118.205246, 23.717978, 0)"
13374,"(117.808466, 23.656106, 0)"
13374,"(117.593677, 23.594175, 0)"
13374,"(117.486788, 23.593473, 0)"
13374,"(118.852624, 24.476277, 0)"
13374,"(118.103727, 23.655941, 0)"
13374,"(118.577041, 23.819963, 0)"
13374,"(118.883553, 24.266468, 0)"
13374,"(117.918987, 23.006985, 0)"
13380,"(117.536908, 23.58629, 0)"
13380,"(117.614488, 23.614796, 0)"
13380,"(117.35875, 23.531852, 0)"
13380,"(117.757452, 23.613334, 0)"
13380,"(118.243618, 23.541273, 0)"
13380,"(117.566782, 23.583938, 0)"
13380,"(118.202871, 23.716062, 0)"
13380,"(117.807602, 23.655864, 0)"
13380,"(117.591419, 23.595398, 0)"
13380,"(117.485641, 23.594245, 0)"
13380,"(118.852649, 24.477474, 0)"
13380,"(118.104089, 23.656765, 0)"
13380,"(118.136195, 23.405922, 0)"
13380,"(118.575002, 23.816415, 0)"
13380,"(118.883233, 24.269094, 0)"
13386,"(117.538175, 23.585587, 0)"
13386,"(117.614965, 23.614599, 0)"
13386,"(117.356495, 23.533887, 0)"
13386,"(117.752323, 23.614265, 0)"
13386,"(118.243479, 23.541847, 0)"
13386,"(117.564295, 23.585457, 0)"
13386,"(118.201448, 23.715186, 0)"
13386,"(117.803802, 23.655921, 0)"
13386,"(117.593, 23.594498, 0)"
13386,"(117.486837, 23.593455, 0)"
13386,"(118.853654, 24.476895, 0)"
13386,"(118.101907, 23.65607, 0)"
13386,"(118.132038, 23.404848, 0)"
13386,"(118.884216, 24.267585, 0)"
13386,"(117.914715, 23.007048, 0)"
13392,"(117.535943, 23.586908, 0)"
13392,"(117.357758, 23.532692, 0)"
13392,"(117.750956, 23.614385, 0)"
13392,"(117.567882, 23.583322, 0)"
13392,"(118.201191, 23.715404, 0)"
13392,"(117.804188, 23.655446, 0)"
13392,"(117.593375, 23.594345, 0)"
13392,"(117.485728, 23.594225, 0)"
13392,"(118.854905, 24.475844, 0)"
13392,"(118.102081, 23.656821, 0)"
13392,"(118.133957, 23.40628, 0)"
13392,"(118.883144, 24.272558, 0)"
13392,"(117.908394, 23.006854, 0)"
13398,"(117.53842, 23.585361, 0)"
13398,"(117.61482, 23.614682, 0)"
13398,"(117.358263, 23.532231, 0)"
13398,"(117.748941, 23.614694, 0)"
13398,"(118.237042, 23.538662, 0)"
13398,"(117.560474, 23.587495, 0)"
13398,"(118.202584, 23.717259, 0)"
13398,"(117.804256, 23.655091, 0)"
13398,"(117.596517, 23.592662, 0)"
13398,"(117.483623, 23.595774, 0)"
13398,"(118.854008, 24.478835, 0)"
13398,"(118.101117, 23.656813, 0)"
13398,"(118.127829, 23.404499, 0)"
13398,"(118.883171, 24.274103, 0)"
13398,"(117.91441, 23.007384, 0)"
13404,"(117.538943, 23.585052, 0)"
13404,"(117.617774, 23.613195, 0)"
13404,"(117.36122, 23.529657, 0)"
13404,"(117.74921, 23.614512, 0)"
13404,"(118.242021, 23.542769, 0)"
13404,"(117.56433, 23.585393, 0)"
13404,"(118.202564, 23.717758, 0)"
13404,"(117.593256, 23.594406, 0)"
13404,"(117.483419, 23.596016, 0)"
13404,"(118.855765, 24.476951, 0)"
13404,"(118.096852, 23.654821, 0)"
13404,"(118.129743, 23.40588, 0)"
13404,"(118.572293, 23.818914, 0)"
13404,"(118.88319, 24.275396, 0)"
13404,"(117.913893, 23.007465, 0)"
13410,"(117.538166, 23.585544, 0)"
13410,"(117.615883, 23.614111, 0)"
13410,"(117.361836, 23.529137, 0)"
13410,"(117.74907, 23.614427, 0)"
13410,"(118.238341, 23.540863, 0)"
13410,"(118.202221, 23.717881, 0)"
13410,"(117.802805, 23.654461, 0)"
13410,"(117.593604, 23.594209, 0)"
13410,"(117.484491, 23.595116, 0)"
13410,"(118.855303, 24.479013, 0)"
13410,"(118.099617, 23.657111, 0)"
13410,"(118.570191, 23.815121, 0)"
13410,"(118.881384, 24.282987, 0)"
13410,"(117.909934, 23.007426, 0)"
13416,"(117.538279, 23.585442, 0)"
13416,"(117.620016, 23.612051, 0)"
13416,"(117.360196, 23.530634, 0)"
13416,"(117.750882, 23.613843, 0)"
13416,"(118.241422, 23.543674, 0)"
13416,"(117.565599, 23.584581, 0)"
13416,"(117.798634, 23.654587, 0)"
13416,"(117.592231, 23.594873, 0)"
13416,"(117.487101, 23.593222, 0)"
13416,"(118.854125, 24.482334, 0)"
13416,"(118.097045, 23.656193, 0)"
13416,"(118.127202, 23.406203, 0)"
13416,"(118.568768, 23.813544, 0)"
13416,"(118.882714, 24.280213, 0)"
13416,"(117.90685, 23.007359, 0)"
13422,"(117.536515, 23.586616, 0)"
13422,"(117.358925, 23.531771, 0)"
13422,"(117.74754, 23.614452, 0)"
13422,"(118.236986, 23.541291, 0)"
13422,"(117.565169, 23.584803, 0)"
13422,"(118.200542, 23.717257, 0)"
13422,"(117.799983, 23.654059, 0)"
13422,"(117.59147, 23.595328, 0)"
13422,"(117.484674, 23.594997, 0)"
13422,"(118.096045, 23.656143, 0)"
13422,"(118.127516, 23.406871, 0)"
13422,"(118.567916, 23.813404, 0)"
13422,"(118.884129, 24.276986, 0)"
13422,"(117.90956, 23.00767, 0)"
13428,"(117.536598, 23.586523, 0)"
13428,"(117.617995, 23.613141, 0)"
13428,"(117.360599, 23.530224, 0)"
13428,"(117.744944, 23.61486, 0)"
13428,"(118.235167, 23.540589, 0)"
13428,"(117.561109, 23.587228, 0)"
13428,"(117.798048, 23.653882, 0)"
13428,"(117.594428, 23.593788, 0)"
13428,"(117.485021, 23.594651, 0)"
13428,"(118.856044, 24.48137, 0)"
13428,"(118.09144, 23.654064, 0)"
13428,"(118.567761, 23.815598, 0)"
13428,"(118.882889, 24.282328, 0)"
13428,"(117.912066, 23.007913, 0)"
13434,"(117.538539, 23.58522, 0)"
13434,"(117.616209, 23.613956, 0)"
13434,"(117.356345, 23.534025, 0)"
13434,"(117.741324, 23.615514, 0)"
13434,"(118.238994, 23.543884, 0)"
13434,"(117.566445, 23.584117, 0)"
13434,"(118.197904, 23.715429, 0)"
13434,"(117.797357, 23.653627, 0)"
13434,"(117.592438, 23.594887, 0)"
13434,"(117.486074, 23.593907, 0)"
13434,"(118.856315, 24.482157, 0)"
13434,"(118.093306, 23.655762, 0)"
13434,"(118.125297, 23.407421, 0)"
13434,"(118.567005, 23.815992, 0)"
13434,"(118.883946, 24.280664, 0)"
13434,"(117.910925, 23.007982, 0)"
13440,"(117.537887, 23.585738, 0)"
13440,"(117.618594, 23.612772, 0)"
13440,"(117.359701, 23.530988, 0)"
13440,"(117.745569, 23.614437, 0)"
13440,"(118.235418, 23.542103, 0)"
13440,"(117.565243, 23.584781, 0)"
13440,"(118.196109, 23.714095, 0)"
13440,"(117.79727, 23.653238, 0)"
13440,"(117.594245, 23.59393, 0)"
13440,"(117.487571, 23.592852, 0)"
13440,"(118.856124, 24.483713, 0)"
13440,"(118.093275, 23.656343, 0)"
13440,"(118.125691, 23.408116, 0)"
13440,"(118.565491, 23.814125, 0)"
13440,"(118.885709, 24.276496, 0)"
13440,"(117.904852, 23.007873, 0)"
13446,"(117.536609, 23.586569, 0)"
13446,"(117.360665, 23.530171, 0)"
13446,"(117.743809, 23.614599, 0)"
13446,"(118.230665, 23.539413, 0)"
13446,"(117.566242, 23.584296, 0)"
13446,"(118.195779, 23.714276, 0)"
13446,"(117.796586, 23.652908, 0)"
13446,"(117.594183, 23.593897, 0)"
13446,"(117.481517, 23.597309, 0)"
13446,"(118.090684, 23.655425, 0)"
13446,"(118.124036, 23.408084, 0)"
13446,"(118.565015, 23.815241, 0)"
13446,"(117.903524, 23.00794, 0)"
13452,"(117.537244, 23.586171, 0)"
13452,"(117.619173, 23.612484, 0)"
13452,"(117.359678, 23.531032, 0)"
13452,"(117.744917, 23.614168, 0)"
13452,"(118.231467, 23.540628, 0)"
13452,"(117.563902, 23.585552, 0)"
13452,"(118.19604, 23.715084, 0)"
13452,"(117.795017, 23.652673, 0)"
13452,"(117.591058, 23.595606, 0)"
13452,"(117.486304, 23.593798, 0)"
13452,"(118.854921, 24.488391, 0)"
13452,"(118.089127, 23.655048, 0)"
13452,"(118.886244, 24.277698, 0)"
13452,"(117.914899, 23.008659, 0)"
13458,"(117.615304, 23.614367, 0)"
13458,"(117.357478, 23.533005, 0)"
13458,"(117.742214, 23.614646, 0)"
13458,"(118.232296, 23.54189, 0)"
13458,"(117.564068, 23.585533, 0)"
13458,"(118.195164, 23.714702, 0)"
13458,"(117.795675, 23.652247, 0)"
13458,"(117.591708, 23.595209, 0)"
13458,"(118.855758, 24.488205, 0)"
13458,"(118.090613, 23.65655, 0)"
13458,"(118.127637, 23.410739, 0)"
13458,"(118.563671, 23.81663, 0)"
13458,"(118.886172, 24.279478, 0)"
13458,"(117.897051, 23.007972, 0)"
13464,"(117.534493, 23.587825, 0)"
13464,"(117.615136, 23.614527, 0)"
13464,"(117.362395, 23.528712, 0)"
13464,"(117.739874, 23.615089, 0)"
13464,"(117.564959, 23.585036, 0)"
13464,"(117.792846, 23.652292, 0)"
13464,"(117.591421, 23.595452, 0)"
13464,"(117.482894, 23.596382, 0)"
13464,"(118.857383, 24.486536, 0)"
13464,"(118.089623, 23.656505, 0)"
13464,"(118.121598, 23.409064, 0)"
13464,"(118.561555, 23.812667, 0)"
13464,"(118.884918, 24.285056, 0)"
13464,"(117.901447, 23.00823, 0)"
13470,"(117.539486, 23.584673, 0)"
13470,"(117.61495, 23.614509, 0)"
13470,"(117.359427, 23.531257, 0)"
13470,"(117.739433, 23.614998, 0)"
13470,"(117.56637, 23.584254, 0)"
13470,"(118.194388, 23.714813, 0)"
13470,"(117.791539, 23.652017, 0)"
13470,"(117.592344, 23.59482, 0)"
13470,"(118.087904, 23.656093, 0)"
13470,"(118.12012, 23.409191, 0)"
13470,"(118.561153, 23.814183, 0)"
13470,"(118.887593, 24.278037, 0)"
13470,"(117.902475, 23.008464, 0)"
13476,"(117.535668, 23.587093, 0)"
13476,"(117.617229, 23.613491, 0)"
13476,"(117.357536, 23.532927, 0)"
13476,"(117.738617, 23.615023, 0)"
13476,"(118.22729, 23.540404, 0)"
13476,"(117.563563, 23.585809, 0)"
13476,"(118.191544, 23.71245, 0)"
13476,"(117.789895, 23.65186, 0)"
13476,"(117.592747, 23.594644, 0)"
13476,"(118.860748, 24.482962, 0)"
13476,"(118.085721, 23.655484, 0)"
13476,"(118.122768, 23.41081, 0)"
13476,"(118.559888, 23.813195, 0)"
13476,"(118.884744, 24.288444, 0)"
13476,"(117.903544, 23.008655, 0)"
13482,"(117.537366, 23.58605, 0)"
13482,"(117.615728, 23.614112, 0)"
13482,"(117.356296, 23.534061, 0)"
13482,"(117.737475, 23.615168, 0)"
